"subject id"	"activity"	"variable"	"mean value"
17	"STANDING"	"tBodyGyroJerk-mean()-X"	-0.110373174283333
17	"STANDING"	"tBodyGyroJerk-mean()-Y"	-0.0466916760833333
17	"STANDING"	"tBodyGyroJerk-mean()-Z"	-0.0399827929846154
17	"STANDING"	"tBodyGyroJerk-std()-X"	-0.540019995371795
17	"STANDING"	"tBodyGyroJerk-std()-Y"	-0.643193402435897
17	"STANDING"	"tBodyGyroJerk-std()-Z"	-0.589299606923077
17	"STANDING"	"tBodyAccMag-mean()"	-0.247119760179487
17	"STANDING"	"tBodyAccMag-std()"	-0.301365903397436
17	"STANDING"	"tGravityAccMag-mean()"	-0.247119760179487
17	"STANDING"	"tGravityAccMag-std()"	-0.301365903397436
17	"STANDING"	"tBodyAccJerkMag-mean()"	-0.39751772424359
17	"STANDING"	"tBodyAccJerkMag-std()"	-0.361938776175641
17	"STANDING"	"tBodyGyroMag-mean()"	-0.324391449630769
17	"STANDING"	"tBodyGyroMag-std()"	-0.482245712771795
17	"STANDING"	"tBodyGyroJerkMag-mean()"	-0.603556695205128
17	"STANDING"	"tBodyGyroJerkMag-std()"	-0.645905463589744
17	"STANDING"	"fBodyAcc-mean()-X"	-0.342312226828205
17	"STANDING"	"fBodyAcc-mean()-Y"	-0.289764390155128
17	"STANDING"	"fBodyAcc-mean()-Z"	-0.394578056662821
17	"STANDING"	"fBodyAcc-std()-X"	-0.315665703282051
17	"STANDING"	"fBodyAcc-std()-Y"	-0.285007677767949
17	"STANDING"	"fBodyAcc-std()-Z"	-0.308252339926923
17	"STANDING"	"fBodyAcc-meanFreq()-X"	-0.280227112333333
17	"STANDING"	"fBodyAcc-meanFreq()-Y"	-0.0366544628897436
17	"STANDING"	"fBodyAcc-meanFreq()-Z"	-0.0794143641534615
17	"STANDING"	"fBodyAccJerk-mean()-X"	-0.368624361702564
17	"STANDING"	"fBodyAccJerk-mean()-Y"	-0.422158086615385
17	"STANDING"	"fBodyAccJerk-mean()-Z"	-0.546982736038461
17	"STANDING"	"fBodyAccJerk-std()-X"	-0.38266248074359
17	"STANDING"	"fBodyAccJerk-std()-Y"	-0.413122420948718
17	"STANDING"	"fBodyAccJerk-std()-Z"	-0.622586972820513
17	"STANDING"	"fBodyAccJerk-meanFreq()-X"	-0.163051238919231
17	"STANDING"	"fBodyAccJerk-meanFreq()-Y"	-0.274440472961538
17	"STANDING"	"fBodyAccJerk-meanFreq()-Z"	-0.28660000614359
17	"STANDING"	"fBodyGyro-mean()-X"	-0.41871484824359
17	"STANDING"	"fBodyGyro-mean()-Y"	-0.516877466717949
17	"STANDING"	"fBodyGyro-mean()-Z"	-0.3630006027
17	"STANDING"	"fBodyGyro-std()-X"	-0.549248588923077
17	"STANDING"	"fBodyGyro-std()-Y"	-0.523823957051282
17	"STANDING"	"fBodyGyro-std()-Z"	-0.357961069994872
17	"STANDING"	"fBodyGyro-meanFreq()-X"	-0.153694146748718
17	"STANDING"	"fBodyGyro-meanFreq()-Y"	-0.140590156852179
17	"STANDING"	"fBodyGyro-meanFreq()-Z"	-0.200367277515385
17	"STANDING"	"fBodyAccMag-mean()"	-0.292220450048718
17	"STANDING"	"fBodyAccMag-std()"	-0.416935411020513
17	"STANDING"	"fBodyAccMag-meanFreq()"	0.0620499017769231
17	"STANDING"	"fBodyBodyAccJerkMag-mean()"	-0.344946122537179
17	"STANDING"	"fBodyBodyAccJerkMag-std()"	-0.391429171784615
17	"STANDING"	"fBodyBodyAccJerkMag-meanFreq()"	0.133643388612821
17	"STANDING"	"fBodyBodyGyroMag-mean()"	-0.523397442435897
17	"STANDING"	"fBodyBodyGyroMag-std()"	-0.544545921525641
17	"STANDING"	"fBodyBodyGyroMag-meanFreq()"	-0.0460502308128205
17	"STANDING"	"fBodyBodyGyroJerkMag-mean()"	-0.641316804615385
17	"STANDING"	"fBodyBodyGyroJerkMag-std()"	-0.677615963974359
17	"STANDING"	"fBodyBodyGyroJerkMag-meanFreq()"	0.158354782398718
17	"WALKING"	"tBodyAcc-mean()-X"	0.271276684180328
17	"WALKING"	"tBodyAcc-mean()-Y"	-0.011007980742623
17	"WALKING"	"tBodyAcc-mean()-Z"	-0.102376154770492
17	"WALKING"	"tBodyAcc-std()-X"	-0.509675204327869
17	"WALKING"	"tBodyAcc-std()-Y"	-0.321045460393443
17	"WALKING"	"tBodyAcc-std()-Z"	-0.56373274357377
17	"WALKING"	"tGravityAcc-mean()-X"	0.72429570704918
17	"WALKING"	"tGravityAcc-mean()-Y"	0.017267658295082
17	"WALKING"	"tGravityAcc-mean()-Z"	0.0985650987725082
17	"WALKING"	"tGravityAcc-std()-X"	-0.947397936721311
17	"WALKING"	"tGravityAcc-std()-Y"	-0.933488358409836
17	"WALKING"	"tGravityAcc-std()-Z"	-0.93950971852459
17	"WALKING"	"tBodyAccJerk-mean()-X"	0.108630391147541
17	"WALKING"	"tBodyAccJerk-mean()-Y"	-0.0185995682672131
17	"WALKING"	"tBodyAccJerk-mean()-Z"	-0.0196258358093443
17	"WALKING"	"tBodyAccJerk-std()-X"	-0.548491746877049
17	"WALKING"	"tBodyAccJerk-std()-Y"	-0.440866561606557
17	"WALKING"	"tBodyAccJerk-std()-Z"	-0.722502213196721
17	"WALKING"	"tBodyGyro-mean()-X"	-0.0117638015570492
17	"WALKING"	"tBodyGyro-mean()-Y"	-0.102173496909836
17	"WALKING"	"tBodyGyro-mean()-Z"	0.0924793283704918
17	"WALKING"	"tBodyGyro-std()-X"	-0.625141108868852
17	"WALKING"	"tBodyGyro-std()-Y"	-0.611006943601639
17	"WALKING"	"tBodyGyro-std()-Z"	-0.585231699131148
17	"WALKING"	"tBodyGyroJerk-mean()-X"	-0.0903639156557377
17	"WALKING"	"tBodyGyroJerk-mean()-Y"	-0.0400434603129508
17	"WALKING"	"tBodyGyroJerk-mean()-Z"	-0.0539793006409836
17	"WALKING"	"tBodyGyroJerk-std()-X"	-0.587739805047541
17	"WALKING"	"tBodyGyroJerk-std()-Y"	-0.697139949983607
17	"WALKING"	"tBodyGyroJerk-std()-Z"	-0.608957234813771
17	"WALKING"	"tBodyAccMag-mean()"	-0.433909721565574
17	"WALKING"	"tBodyAccMag-std()"	-0.468162243852459
17	"WALKING"	"tGravityAccMag-mean()"	-0.433909721565574
17	"WALKING"	"tGravityAccMag-std()"	-0.468162243852459
17	"WALKING"	"tBodyAccJerkMag-mean()"	-0.544373160668852
17	"WALKING"	"tBodyAccJerkMag-std()"	-0.522872710593443
17	"WALKING"	"tBodyGyroMag-mean()"	-0.52436612447541
17	"WALKING"	"tBodyGyroMag-std()"	-0.553655619270492
17	"WALKING"	"tBodyGyroJerkMag-mean()"	-0.656816143278689
17	"WALKING"	"tBodyGyroJerkMag-std()"	-0.670477525852459
17	"WALKING"	"fBodyAcc-mean()-X"	-0.53304639577377
17	"WALKING"	"fBodyAcc-mean()-Y"	-0.355677580357377
17	"WALKING"	"fBodyAcc-mean()-Z"	-0.619163929431148
17	"WALKING"	"fBodyAcc-std()-X"	-0.503243904772131
17	"WALKING"	"fBodyAcc-std()-Y"	-0.348088888573771
17	"WALKING"	"fBodyAcc-std()-Z"	-0.571499789491803
17	"WALKING"	"fBodyAcc-meanFreq()-X"	-0.24191315452459
17	"WALKING"	"fBodyAcc-meanFreq()-Y"	-0.0315867186295082
17	"WALKING"	"fBodyAcc-meanFreq()-Z"	0.0225335352983607
17	"WALKING"	"fBodyAccJerk-mean()-X"	-0.572069527377049
17	"WALKING"	"fBodyAccJerk-mean()-Y"	-0.485511603803279
17	"WALKING"	"fBodyAccJerk-mean()-Z"	-0.700492199327869
17	"WALKING"	"fBodyAccJerk-std()-X"	-0.565293754311475
17	"WALKING"	"fBodyAccJerk-std()-Y"	-0.429962796616393
17	"WALKING"	"fBodyAccJerk-std()-Z"	-0.742981344983607
17	"WALKING"	"fBodyAccJerk-meanFreq()-X"	-0.0643943891967213
17	"WALKING"	"fBodyAccJerk-meanFreq()-Y"	-0.275153420021311
17	"WALKING"	"fBodyAccJerk-meanFreq()-Z"	-0.157198957672131
17	"WALKING"	"fBodyGyro-mean()-X"	-0.539372725344262
17	"WALKING"	"fBodyGyro-mean()-Y"	-0.622696381714754
17	"WALKING"	"fBodyGyro-mean()-Z"	-0.526211048882459
17	"WALKING"	"fBodyGyro-std()-X"	-0.655005060819672
17	"WALKING"	"fBodyGyro-std()-Y"	-0.609766915401639
17	"WALKING"	"fBodyGyro-std()-Z"	-0.646950648688525
17	"WALKING"	"fBodyGyro-meanFreq()-X"	-0.128066964762295
17	"WALKING"	"fBodyGyro-meanFreq()-Y"	-0.112126121821475
17	"WALKING"	"fBodyGyro-meanFreq()-Z"	0.04297914374
17	"WALKING"	"fBodyAccMag-mean()"	-0.467076091872131
17	"WALKING"	"fBodyAccMag-std()"	-0.554386606114754
17	"WALKING"	"fBodyAccMag-meanFreq()"	0.0606773806636066
17	"WALKING"	"fBodyBodyAccJerkMag-mean()"	-0.506434802776066
17	"WALKING"	"fBodyBodyAccJerkMag-std()"	-0.54793547342623
17	"WALKING"	"fBodyBodyAccJerkMag-meanFreq()"	0.182931103537705
17	"WALKING"	"fBodyBodyGyroMag-mean()"	-0.579372172022951
17	"WALKING"	"fBodyBodyGyroMag-std()"	-0.617515345081967
17	"WALKING"	"fBodyBodyGyroMag-meanFreq()"	-0.013968932
17	"WALKING"	"fBodyBodyGyroJerkMag-mean()"	-0.674196831311475
17	"WALKING"	"fBodyBodyGyroJerkMag-std()"	-0.690324121459016
17	"WALKING"	"fBodyBodyGyroJerkMag-meanFreq()"	0.0958071804098361
17	"WALKING_DOWNSTAIRS"	"tBodyAcc-mean()-X"	0.274527678304348
17	"WALKING_DOWNSTAIRS"	"tBodyAcc-mean()-Y"	-0.0139769956273913
17	"WALKING_DOWNSTAIRS"	"tBodyAcc-mean()-Z"	-0.116586688978261
17	"WALKING_DOWNSTAIRS"	"tBodyAcc-std()-X"	-0.663736118934783
17	"WALKING_DOWNSTAIRS"	"tBodyAcc-std()-Y"	-0.601335811108696
17	"WALKING_DOWNSTAIRS"	"tBodyAcc-std()-Z"	-0.709126191843478
17	"WALKING_DOWNSTAIRS"	"tGravityAcc-mean()-X"	0.430283050021739
17	"WALKING_DOWNSTAIRS"	"tGravityAcc-mean()-Y"	0.138825198413043
17	"WALKING_DOWNSTAIRS"	"tGravityAcc-mean()-Z"	0.289484203065217
17	"WALKING_DOWNSTAIRS"	"tGravityAcc-std()-X"	-0.931293675869565
17	"WALKING_DOWNSTAIRS"	"tGravityAcc-std()-Y"	-0.938634751871739
17	"WALKING_DOWNSTAIRS"	"tGravityAcc-std()-Z"	-0.909690526304348
17	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-mean()-X"	0.0678584795393478
17	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-mean()-Y"	0.0117861551082609
17	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-mean()-Z"	-0.00810248940956522
17	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-std()-X"	-0.704693159965217
17	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-std()-Y"	-0.673361723282609
17	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-std()-Z"	-0.81737175673913
17	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	0.0125635496391304
17	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.137739653478261
17	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.0947704479565217
17	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.778355945869565
17	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.79682836973913
17	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.723820119919565
17	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-mean()-X"	-0.0988106299565217
17	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-mean()-Y"	-0.0442770391182609
17	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-mean()-Z"	-0.0610341942173913
17	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-X"	-0.794371160217391
17	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.855706551521739
17	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.812687343695652
17	"WALKING_DOWNSTAIRS"	"tBodyAccMag-mean()"	-0.625818248021739
17	"WALKING_DOWNSTAIRS"	"tBodyAccMag-std()"	-0.650757085456522
17	"WALKING_DOWNSTAIRS"	"tGravityAccMag-mean()"	-0.625818248021739
17	"WALKING_DOWNSTAIRS"	"tGravityAccMag-std()"	-0.650757085456522
17	"WALKING_DOWNSTAIRS"	"tBodyAccJerkMag-mean()"	-0.718038308008696
17	"WALKING_DOWNSTAIRS"	"tBodyAccJerkMag-std()"	-0.693483848630435
17	"WALKING_DOWNSTAIRS"	"tBodyGyroMag-mean()"	-0.702513515717391
17	"WALKING_DOWNSTAIRS"	"tBodyGyroMag-std()"	-0.750780861934783
17	"WALKING_DOWNSTAIRS"	"tBodyGyroJerkMag-mean()"	-0.83371358326087
17	"WALKING_DOWNSTAIRS"	"tBodyGyroJerkMag-std()"	-0.839315800652174
17	"WALKING_DOWNSTAIRS"	"fBodyAcc-mean()-X"	-0.701223378086957
17	"WALKING_DOWNSTAIRS"	"fBodyAcc-mean()-Y"	-0.618043535391304
17	"WALKING_DOWNSTAIRS"	"fBodyAcc-mean()-Z"	-0.743607527391304
17	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-X"	-0.651420154043478
17	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-Y"	-0.619361620373913
17	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-Z"	-0.714014666686957
17	"WALKING_DOWNSTAIRS"	"fBodyAcc-meanFreq()-X"	-0.264280566732609
17	"WALKING_DOWNSTAIRS"	"fBodyAcc-meanFreq()-Y"	0.0514381076956522
17	"WALKING_DOWNSTAIRS"	"fBodyAcc-meanFreq()-Z"	0.0542351986391304
17	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-mean()-X"	-0.72416365923913
17	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-mean()-Y"	-0.682405848391304
17	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-mean()-Z"	-0.799865414130435
17	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-X"	-0.711751399491304
17	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-Y"	-0.686973702055913
17	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-Z"	-0.833775331304348
17	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-meanFreq()-X"	0.0281635410695652
17	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-meanFreq()-Y"	-0.148773914402174
17	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-meanFreq()-Z"	-0.0772785545543478
17	"WALKING_DOWNSTAIRS"	"fBodyGyro-mean()-X"	-0.73304862273913
17	"WALKING_DOWNSTAIRS"	"fBodyGyro-mean()-Y"	-0.799755386326087
17	"WALKING_DOWNSTAIRS"	"fBodyGyro-mean()-Z"	-0.725047302886957
17	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-X"	-0.794148806956522
17	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-Y"	-0.797473686521739
17	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-Z"	-0.748955341869565
17	"WALKING_DOWNSTAIRS"	"fBodyGyro-meanFreq()-X"	-0.10638474273913
17	"WALKING_DOWNSTAIRS"	"fBodyGyro-meanFreq()-Y"	-0.192036297754348
17	"WALKING_DOWNSTAIRS"	"fBodyGyro-meanFreq()-Z"	-0.0843425967065217
17	"WALKING_DOWNSTAIRS"	"fBodyAccMag-mean()"	-0.656413193813044
17	"WALKING_DOWNSTAIRS"	"fBodyAccMag-std()"	-0.705333405565217
17	"WALKING_DOWNSTAIRS"	"fBodyAccMag-meanFreq()"	0.0341917324130435
17	"WALKING_DOWNSTAIRS"	"fBodyBodyAccJerkMag-mean()"	-0.69314570826087
17	"WALKING_DOWNSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.696167952771739
17	"WALKING_DOWNSTAIRS"	"fBodyBodyAccJerkMag-meanFreq()"	0.168039952869565
17	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroMag-mean()"	-0.774455086956522
17	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroMag-std()"	-0.779441060217391
17	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroMag-meanFreq()"	-0.0705535519913044
17	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroJerkMag-mean()"	-0.843618092826087
17	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.846433485434783
17	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroJerkMag-meanFreq()"	0.058320020673913
17	"WALKING_UPSTAIRS"	"tBodyAcc-mean()-X"	0.277582993958333
17	"WALKING_UPSTAIRS"	"tBodyAcc-mean()-Y"	-0.0148704579645833
17	"WALKING_UPSTAIRS"	"tBodyAcc-mean()-Z"	-0.104558533354167
17	"WALKING_UPSTAIRS"	"tBodyAcc-std()-X"	-0.991644061666667
17	"WALKING_UPSTAIRS"	"tBodyAcc-std()-Y"	-0.957173593541667
17	"WALKING_UPSTAIRS"	"tBodyAcc-std()-Z"	-0.969247601458333
17	"WALKING_UPSTAIRS"	"tGravityAcc-mean()-X"	0.752510589229167
17	"WALKING_UPSTAIRS"	"tGravityAcc-mean()-Y"	0.0157186801666667
17	"WALKING_UPSTAIRS"	"tGravityAcc-mean()-Z"	0.2709734320625
17	"WALKING_UPSTAIRS"	"tGravityAcc-std()-X"	-0.990914584375
17	"WALKING_UPSTAIRS"	"tGravityAcc-std()-Y"	-0.975662710208333
17	"WALKING_UPSTAIRS"	"tGravityAcc-std()-Z"	-0.973679610833333
17	"WALKING_UPSTAIRS"	"tBodyAccJerk-mean()-X"	0.0751303486875
17	"WALKING_UPSTAIRS"	"tBodyAccJerk-mean()-Y"	0.0115631727479167
17	"WALKING_UPSTAIRS"	"tBodyAccJerk-mean()-Z"	-0.00295775476020833
17	"WALKING_UPSTAIRS"	"tBodyAccJerk-std()-X"	-0.9916966275
17	"WALKING_UPSTAIRS"	"tBodyAccJerk-std()-Y"	-0.984166018958333
17	"WALKING_UPSTAIRS"	"tBodyAccJerk-std()-Z"	-0.987322045208333
17	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.0468544717291667
17	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0548231840833333
17	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0845346483125
17	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.980467684166667
17	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.975323169791667
17	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.973142409166667
17	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-X"	-0.0948918083541667
17	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Y"	-0.0454907449375
17	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Z"	-0.0660477021875
17	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-X"	-0.989856298958333
17	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.993056978541667
17	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.992631815208333
17	"WALKING_UPSTAIRS"	"tBodyAccMag-mean()"	-0.976725122083333
17	"WALKING_UPSTAIRS"	"tBodyAccMag-std()"	-0.968859819791667
17	"WALKING_UPSTAIRS"	"tGravityAccMag-mean()"	-0.976725122083333
17	"WALKING_UPSTAIRS"	"tGravityAccMag-std()"	-0.968859819791667
17	"WALKING_UPSTAIRS"	"tBodyAccJerkMag-mean()"	-0.989357248333333
17	"WALKING_UPSTAIRS"	"tBodyAccJerkMag-std()"	-0.987996633541667
17	"WALKING_UPSTAIRS"	"tBodyGyroMag-mean()"	-0.954106143125
17	"WALKING_UPSTAIRS"	"tBodyGyroMag-std()"	-0.95545950375
17	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-mean()"	-0.993832983541667
17	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-std()"	-0.9916945
17	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-X"	-0.991626445208333
17	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Y"	-0.967400122083333
17	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Z"	-0.976581132708333
17	"WALKING_UPSTAIRS"	"fBodyAcc-std()-X"	-0.991741487291667
17	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Y"	-0.955141666458333
17	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Z"	-0.9670655025
17	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-X"	0.0170468630270833
17	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Y"	0.106650475522917
17	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Z"	0.153989728145833
17	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-X"	-0.991805454375
17	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Y"	-0.984248406666667
17	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Z"	-0.985152815208333
17	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-X"	-0.992322146875
17	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Y"	-0.985244534583333
17	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Z"	-0.988109001666667
17	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-X"	0.207440849433333
17	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Y"	0.0150882519375
17	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Z"	0.0443544390520833
17	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-X"	-0.980040393958333
17	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Y"	-0.980047780416667
17	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Z"	-0.9732229625
17	"WALKING_UPSTAIRS"	"fBodyGyro-std()-X"	-0.980895464375
17	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Y"	-0.973037343125
17	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Z"	-0.975724867708333
17	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-X"	0.0760430559666667
17	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Y"	-0.1423017746375
17	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Z"	0.205536945729167
17	"WALKING_UPSTAIRS"	"fBodyAccMag-mean()"	-0.975121991041667
17	"WALKING_UPSTAIRS"	"fBodyAccMag-std()"	-0.970205276875
17	"WALKING_UPSTAIRS"	"fBodyAccMag-meanFreq()"	0.241027398625
17	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-mean()"	-0.98751877125
17	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.987587519583333
17	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-meanFreq()"	0.366005748541667
17	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-mean()"	-0.968911470208333
17	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-std()"	-0.954964530625
17	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-meanFreq()"	0.0102011989208333
17	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-mean()"	-0.992638599166667
17	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.990917730625
17	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-meanFreq()"	0.216983590914792
18	"LAYING"	"tBodyAcc-mean()-X"	0.272816654323077
18	"LAYING"	"tBodyAcc-mean()-Y"	-0.0201074307030769
18	"LAYING"	"tBodyAcc-mean()-Z"	-0.109543146646154
18	"LAYING"	"tBodyAcc-std()-X"	-0.644006999676923
18	"LAYING"	"tBodyAcc-std()-Y"	-0.497716940992308
18	"LAYING"	"tBodyAcc-std()-Z"	-0.604102680015385
18	"LAYING"	"tGravityAcc-mean()-X"	0.752477552
18	"LAYING"	"tGravityAcc-mean()-Y"	0.00156057935384615
18	"LAYING"	"tGravityAcc-mean()-Z"	0.0306221279338462
18	"LAYING"	"tGravityAcc-std()-X"	-0.976185927846154
18	"LAYING"	"tGravityAcc-std()-Y"	-0.954634339846154
18	"LAYING"	"tGravityAcc-std()-Z"	-0.952523380153846
18	"LAYING"	"tBodyAccJerk-mean()-X"	0.0701179092830769
18	"LAYING"	"tBodyAccJerk-mean()-Y"	-0.0387957173969231
18	"LAYING"	"tBodyAccJerk-mean()-Z"	-0.00714707038169231
18	"LAYING"	"tBodyAccJerk-std()-X"	-0.704899245076923
18	"LAYING"	"tBodyAccJerk-std()-Y"	-0.636635105353846
18	"LAYING"	"tBodyAccJerk-std()-Z"	-0.729731861846154
18	"LAYING"	"tBodyGyro-mean()-X"	0.0181938951430769
18	"LAYING"	"tBodyGyro-mean()-Y"	-0.0947496920769231
18	"LAYING"	"tBodyGyro-mean()-Z"	0.0806339243830769
18	"LAYING"	"tBodyGyro-std()-X"	-0.759295529384615
18	"LAYING"	"tBodyGyro-std()-Y"	-0.718619091584615
18	"LAYING"	"tBodyGyro-std()-Z"	-0.611554417692308
18	"LAYING"	"tBodyGyroJerk-mean()-X"	-0.112078055323077
18	"LAYING"	"tBodyGyroJerk-mean()-Y"	-0.0452605064615385
18	"LAYING"	"tBodyGyroJerk-mean()-Z"	-0.0851319741107692
18	"LAYING"	"tBodyGyroJerk-std()-X"	-0.744992292307692
18	"LAYING"	"tBodyGyroJerk-std()-Y"	-0.772003410769231
18	"LAYING"	"tBodyGyroJerk-std()-Z"	-0.744515126692308
18	"LAYING"	"tBodyAccMag-mean()"	-0.568372591061538
18	"LAYING"	"tBodyAccMag-std()"	-0.629784148015385
18	"LAYING"	"tGravityAccMag-mean()"	-0.568372591061538
18	"LAYING"	"tGravityAccMag-std()"	-0.629784148015385
18	"LAYING"	"tBodyAccJerkMag-mean()"	-0.677181130138461
18	"LAYING"	"tBodyAccJerkMag-std()"	-0.665654694415385
18	"LAYING"	"tBodyGyroMag-mean()"	-0.616108543476923
18	"LAYING"	"tBodyGyroMag-std()"	-0.712947802141538
18	"LAYING"	"tBodyGyroJerkMag-mean()"	-0.761104033538462
18	"LAYING"	"tBodyGyroJerkMag-std()"	-0.776810876769231
18	"LAYING"	"fBodyAcc-mean()-X"	-0.673485359830769
18	"LAYING"	"fBodyAcc-mean()-Y"	-0.546291531507692
18	"LAYING"	"fBodyAcc-mean()-Z"	-0.631275637646154
18	"LAYING"	"fBodyAcc-std()-X"	-0.633630582515385
18	"LAYING"	"fBodyAcc-std()-Y"	-0.505812260630769
18	"LAYING"	"fBodyAcc-std()-Z"	-0.620787549846154
18	"LAYING"	"fBodyAcc-meanFreq()-X"	-0.297421146784615
18	"LAYING"	"fBodyAcc-meanFreq()-Y"	-0.0448997924692308
18	"LAYING"	"fBodyAcc-meanFreq()-Z"	0.0760184434015385
18	"LAYING"	"fBodyAccJerk-mean()-X"	-0.722301230215385
18	"LAYING"	"fBodyAccJerk-mean()-Y"	-0.659086036564615
18	"LAYING"	"fBodyAccJerk-mean()-Z"	-0.712791044
18	"LAYING"	"fBodyAccJerk-std()-X"	-0.713303837046154
18	"LAYING"	"fBodyAccJerk-std()-Y"	-0.636788921292308
18	"LAYING"	"fBodyAccJerk-std()-Z"	-0.745146979692308
